url,toc_title,title,display_title,description,summary,updated_at,ms_topic,sub_skill_type,confidence,has_expert_knowledge,classification_reason
https://learn.microsoft.com/en-us/azure/governance/blueprints/samples/swift-2020/deploy,Steps to deploy,Deploy SWIFT CSP-CSCF v2020 blueprint sample - Azure Blueprints,Deploy SWIFT CSP-CSCF 2020 blueprint sample,Deploy steps for the SWIFT CSP-CSCF v2020 blueprint sample including blueprint artifact parameter details.,"To deploy the Azure Blueprints SWIFT CSP-CSCF v2020 blueprint sample, the following steps must
be taken: If you don't have an Azure subscription, create afree accountbefore you begin.",2023-09-07T08:00:00.000Z,sample,deployment,0.65,True,"Describes concrete deployment steps and artifact parameter details for a specific SWIFT blueprint sample, which are product-specific deployment details."
https://learn.microsoft.com/en-us/azure/governance/blueprints/samples/ukofficial-uknhs,UK OFFICIAL and UK NHS,UK OFFICIAL and UK NHS blueprint sample - Azure Blueprints,,Overview of the UK OFFICIAL and UK NHS blueprint sample. This blueprint sample helps customers assess specific controls.,"Important On July 11, 2026, Blueprints (Preview) will be deprecated. Migrate your existing blueprint definitions and assignments toTemplate SpecsandDeployment Stacks. Blueprint artifacts are to be converted to ARM JSON templates or Bicep files used to define deployment stacks. To learn how to author an artifact as an ARM resource, see: The UK OFFICIAL and UK NHS blueprint sample provides governance guardrails usingAzure Policythat help you assess specificUK OFFICIAL and UK NHScontrols. This blue",2023-09-07T08:00:00.000Z,sample,,0.25,False,Overview of UK OFFICIAL/UK NHS blueprint sample; summary suggests conceptual description of guardrails without detailed parameters or configuration tables.
https://learn.microsoft.com/en-us/azure/governance/blueprints/troubleshoot/general,Troubleshoot,Troubleshoot common errors - Azure Blueprints,Troubleshoot common Azure Blueprints errors and failures,"Learn how to troubleshoot issues creating, assigning, and removing blueprints such as policy violations and blueprint parameter functions.","Important On July 11, 2026, Blueprints (Preview) will be deprecated. Migrate your existing blueprint definitions and assignments toTemplate SpecsandDeployment Stacks. Blueprint artifacts are to be converted to ARM JSON templates or Bicep files used to define deployment stacks. To learn how to author an artifact as an ARM resource, see: You may run into errors when creating, assigning, or removing blueprints. This article describes
various errors that may occur and how to resolve them.",2023-09-15T17:19:00.000Z,troubleshooting,troubleshooting,0.85,True,"Explicit troubleshooting article that describes various errors when creating/assigning/removing blueprints and how to resolve them, likely including specific error messages and resolutions."
https://learn.microsoft.com/en-us/azure/governance/blueprints/tutorials/create-from-sample,Create from a blueprint sample,Tutorial: Blueprint sample to new environment - Azure Blueprints,,"In this tutorial, you use a blueprint sample to create a blueprint definition that sets up two resource groups and configures a role assignment for each.","Important On July 11, 2026, Blueprints (Preview) will be deprecated. Migrate your existing blueprint definitions and assignments toTemplate SpecsandDeployment Stacks. Blueprint artifacts are to be converted to ARM JSON templates or Bicep files used to define deployment stacks. To learn how to author an artifact as an ARM resource, see: Sample blueprints provide examples of what can be done using Azure Blueprints. Each is a sample with
a specific intent or purpose, but doesn't create a complete e",2023-09-07T08:00:00.000Z,tutorial,,0.3,False,Tutorial using a sample blueprint to set up resource groups and role assignments; scenario-based walkthrough without detailed configuration matrices or limits.
https://learn.microsoft.com/en-us/azure/governance/blueprints/tutorials/protect-new-resources,Protect new resources with blueprint resource locks,Tutorial: Protect new resources with locks - Azure Blueprints,,"In this tutorial, you use the Azure Blueprints resource locks options Read Only and Do Not Delete to protect newly deployed resources.","Important On July 11, 2026, Blueprints (Preview) will be deprecated. Migrate your existing blueprint definitions and assignments toTemplate SpecsandDeployment Stacks. Blueprint artifacts are to be converted to ARM JSON templates or Bicep files used to define deployment stacks. To learn how to author an artifact as an ARM resource, see: With Azure Blueprintsresource locks, you can protect newly
deployed resources from being tampered with, even by an account with theOwnerrole. You can add
this pro",2023-09-07T08:00:00.000Z,tutorial,,0.3,False,"Tutorial on using blueprint resource locks; explains Read Only and Do Not Delete in context of a scenario, but not as a detailed configuration or security reference."
https://learn.microsoft.com/en-us/azure/governance/management-groups/azure-management,Azure Management,Azure Management Overview - Azure Governance - Azure governance,,Overview of the areas of management for Azure applications and resources with links to content on Azure management tools.,"Governance in Azure is one aspect of Azure Management. This article covers the different areas of
management for deploying and maintaining your resources in Azure. Management refers to the tasks and processes required to maintain your business applications and the
resources that support them. Azure has many services and tools that work together to provide
complete management. These services aren't only for resources in Azure, but also in other clouds and
on-premises. Understanding the different ",2024-01-10T23:11:00.000Z,overview,,0.2,False,"High-level overview of Azure management areas and tools; no detailed limits, configuration tables, error codes, or product-specific decision matrices."
https://learn.microsoft.com/en-us/azure/governance/management-groups/create-management-group-azure-cli,Create a management group - Azure CLI,Quickstart: Create a management group with the Azure CLI - Azure governance,,"In this quickstart, you use the Azure CLI to create a management group to organize your resources into a resource hierarchy.","Management groups are containers that help you manage access, policy, and compliance across multiple
subscriptions. Create these containers to build an effective and efficient hierarchy that can be
used withAzure PolicyandAzure Role Based Access
Controls. For more information on management groups,
seeOrganize your resources with Azure management groups. The first management group created in the directory could take up to 15 minutes to complete. There
are processes that run the first time to set ",2024-09-03T22:09:00.000Z,quickstart,,0.4,False,"Quickstart using Azure CLI to create a management group; contains basic CLI usage but no detailed configuration tables, limits, or troubleshooting error mappings."
https://learn.microsoft.com/en-us/azure/governance/management-groups/create-management-group-dotnet,Create a management group - .NET,Quickstart: Create a management group with .NET Core - Azure governance,,"In this quickstart, you use .NET Core to create a management group to organize your resources into a resource hierarchy.","Management groups are containers that help you manage access, policy, and compliance across multiple
subscriptions. Create these containers to build an effective and efficient hierarchy that can be
used withAzure PolicyandAzure Role Based Access
Controls. For more information on management groups,
seeOrganize your resources with Azure management groups. The first management group created in the directory could take up to 15 minutes to complete. There
are processes that run the first time to set ",2021-08-17T22:03:00.000Z,quickstart,,0.4,False,Quickstart using .NET Core SDK to create a management group; shows basic SDK calls but not detailed configuration parameters or edge-case guidance.
https://learn.microsoft.com/en-us/azure/governance/management-groups/create-management-group-go,Create a management group - Go,Quickstart: Create a management group with Go - Azure governance,,"In this quickstart, you use Go to create a management group to organize your resources into a resource hierarchy.","Management groups are containers that help you manage access, policy, and compliance across multiple
subscriptions. Create these containers to build an effective and efficient hierarchy that can be
used withAzure PolicyandAzure Role Based Access
Controls. For more information on management groups,
seeOrganize your resources with Azure management groups. The first management group created in the directory could take up to 15 minutes to complete. There
are processes that run the first time to set ",2024-09-03T22:09:00.000Z,quickstart,,0.4,False,"Quickstart using Go SDK to create a management group; tutorial-style code without parameter tables, limits, or troubleshooting content."
https://learn.microsoft.com/en-us/azure/governance/management-groups/create-management-group-javascript,Create a management group - JavaScript,Quickstart: Create a management group with JavaScript - Azure governance,,"In this quickstart, you use JavaScript to create a management group to organize your resources into a resource hierarchy.","Management groups are containers that help you manage access, policy, and compliance across multiple
subscriptions. Create these containers to build an effective and efficient hierarchy that can be
used withAzure PolicyandAzure Role Based Access
Controls. For more information on management groups,
seeOrganize your resources with Azure management groups. The first management group created in the directory could take up to 15 minutes to complete. There
are processes that run the first time to set ",2024-09-03T22:09:00.000Z,quickstart,,0.4,False,"Quickstart using JavaScript SDK to create a management group; basic example code, no structured configuration options or expert troubleshooting mappings."
https://learn.microsoft.com/en-us/azure/governance/management-groups/create-management-group-portal,Create a management group - portal,Quickstart: Create a management group with portal - Azure governance,,"In this quickstart, you use Azure portal to create a management group to organize your resources into a resource hierarchy.","Management groups are containers that help you manage access, policy, and compliance across multiple
subscriptions. Create these containers to build an effective and efficient hierarchy that can be
used withAzure PolicyandAzure Role Based Access
Controls. For more information on management groups,
seeOrganize your resources with Azure management groups. The first management group created in the directory could take up to 15 minutes to complete. There
are processes that run the first time to set ",2024-09-03T22:09:00.000Z,quickstart,,0.4,False,"Quickstart for creating a management group in the portal; mostly step-by-step UI guidance. The mention that the first management group can take up to 15 minutes is a single timing note, not a structured limits/quotas or deployment matrix."
https://learn.microsoft.com/en-us/azure/governance/management-groups/create-management-group-powershell,Create a management group - Azure PowerShell,Quickstart: Create a management group with Azure PowerShell - Azure governance,,"In this quickstart, you use Azure PowerShell to create a management group to organize your resources into a resource hierarchy.","Management groups are containers that help you manage access, policy, and compliance across multiple
subscriptions. Create these containers to build an effective and efficient hierarchy that can be
used withAzure PolicyandAzure Role Based Access
Controls. For more information on management groups,
seeOrganize your resources with Azure management groups. The first management group created in the directory could take up to 15 minutes to complete. There
are processes that run the first time to set ",2023-05-11T11:16:00.000Z,quickstart,,0.4,False,"Quickstart using PowerShell to create a management group; primarily procedural with generic cmdlet usage, no product-specific config matrices or limits."
https://learn.microsoft.com/en-us/azure/governance/management-groups/create-management-group-python,Create a management group - Python,Quickstart: Create a management group with Python - Azure governance,,"In this quickstart, you use Python to create a management group to organize your resources into a resource hierarchy.","Management groups are containers that help you manage access, policy, and compliance across multiple
subscriptions. Create these containers to build an effective and efficient hierarchy that can be
used withAzure PolicyandAzure Role Based Access
Controls. For more information on management groups,
seeOrganize your resources with Azure management groups. The first management group created in the directory could take up to 15 minutes to complete. There
are processes that run the first time to set ",2024-09-03T22:09:00.000Z,quickstart,,0.4,False,"Quickstart using Python SDK to create a management group; focuses on simple creation flow, not on detailed configuration, limits, or error handling."
https://learn.microsoft.com/en-us/azure/governance/management-groups/create-management-group-rest-api,Create a management group - REST,Quickstart: Create a management group with REST API - Azure governance,,"In this quickstart, you use REST API to create a management group to organize your resources into a resource hierarchy.","Management groups are containers that help you manage access, policy, and compliance across multiple
subscriptions. Create these containers to build an effective and efficient hierarchy that can be
used withAzure PolicyandAzure Role Based Access
Controls. For more information on management groups,
seeOrganize your resources with Azure management groups. The first management group created in the directory could take up to 15 minutes to complete. There
are processes that run the first time to set ",2024-07-19T08:00:00.000Z,quickstart,,0.4,False,"Quickstart using REST API to create a management group; shows basic REST calls but no comprehensive parameter tables, quotas, or troubleshooting mappings."
https://learn.microsoft.com/en-us/azure/governance/management-groups/how-to/protect-resource-hierarchy,Protect your resource hierarchy,Protect your resource hierarchy - Azure Governance - Azure governance,Configure hierarchy settings to protect Azure resource tree,Learn how to help protect your resource hierarchy by using hierarchy settings that include defining the default management group.,"Your resources, resource groups, subscriptions, management groups, and tenant compose
your resource hierarchy. Settings at the root management group, such as Azure custom roles or
policy assignments, can affect every resource in your resource hierarchy. It's important to
protect the resource hierarchy from changes that could negatively affect all resources. Management groups have hierarchy settings that enable the tenant administrator to control these
behaviors. This article covers each of the a",2024-09-06T22:05:00.000Z,conceptual,security,0.7,True,"Describes protecting the resource hierarchy via management group hierarchy settings and default management group behavior. This typically includes tenant-level settings, role implications, and scope behaviors that are product-specific security configuration details beyond generic concepts."
https://learn.microsoft.com/en-us/azure/governance/management-groups/manage,Manage your resource hierarchy,Manage your Azure subscriptions at scale with management groups - Azure Governance - Azure governance,,"Learn how to view, maintain, update, and delete your management group hierarchy.","If your organization has many subscriptions, you might need a way to efficiently manage access,
policies, and compliance for those subscriptions. Azure management groups provide a level of scope
above subscriptions. You organize subscriptions into containers calledmanagement groupsand apply
your governance conditions to the management groups. All subscriptions within a management group
automatically inherit the conditions applied to the management group. Management groups give you enterprise-gra",2024-09-06T22:05:00.000Z,conceptual,,0.3,False,"How-to for viewing and maintaining management group hierarchy; largely operational steps without detailed configuration parameter tables, limits, or error-code-based troubleshooting."
https://learn.microsoft.com/en-us/azure/governance/management-groups/overview,Management groups,Organize your resources with management groups - Azure Governance - Azure governance,,"Learn about management groups, how their permissions work, and how to use them.","If your organization has many Azure subscriptions, you might need a way to efficiently manage access,
policies, and compliance for those subscriptions.Management groupsprovide a governance scope
above subscriptions. When you organize subscriptions into management groups, the governance conditions that you apply
cascade by inheritance to all associated subscriptions. Management groups give you enterprise-grade management at scale, no matter what type of subscriptions you might have.
However, all ",2025-07-21T22:12:00.000Z,overview,,0.3,False,"Conceptual explanation of management groups and inheritance; lacks numeric limits, config parameter tables, or troubleshooting mappings."
https://learn.microsoft.com/en-us/azure/governance/management-groups/resource-graph-samples,Azure Resource Graph queries,Azure Resource Graph sample queries for management groups - Azure governance,Run Azure Resource Graph queries for management groups,Sample Azure Resource Graph queries for management groups showing use of resource types and tables to access management group details.,"This page is a collection ofAzure Resource Graphsample queries
for management groups.",2024-06-12T05:46:00.000Z,sample,integrations,0.65,True,"Collection of Azure Resource Graph sample queries specifically targeting management group resource types and tables. This is product-specific query/usage guidance that functions as an integration pattern between management groups and Resource Graph, with concrete query syntax that is unlikely to be fully captured in training data."
https://learn.microsoft.com/en-us/azure/governance/management-groups/troubleshoot/general,Troubleshoot,Troubleshoot common errors - Azure governance,Troubleshoot Azure management group SDK errors,Learn how to troubleshoot issues with the various SDKs while working with management groups.,"When you create and work with management groups you might run into errors. This article describes
various general errors that might occur, and it suggests ways to resolve them.",2021-09-07T17:07:00.000Z,troubleshooting,troubleshooting,0.85,True,Explicit troubleshooting article for management groups and SDKs; organized around common errors with causes and resolutions. Contains specific error conditions and product-specific guidance that qualifies as expert troubleshooting knowledge.
https://learn.microsoft.com/en-us/azure/governance/policy/assign-policy-azurecli,Assign a policy - Azure CLI,Quickstart: Create policy assignment using Azure CLI - Azure Policy,,"In this quickstart, you create an Azure Policy assignment to identify non-compliant resources using Azure CLI.","The first step in understanding compliance in Azure is to identify the status of your resources. In this quickstart, you create a policy assignment to identify non-compliant resources using Azure CLI. The policy is assigned to a resource group and audits virtual machines that don't use managed disks. After you create the policy assignment, you identify non-compliant virtual machines. Azure CLI is used to create and manage Azure resources from the command line or in scripts. This guide uses Azure",2025-03-04T08:00:00.000Z,quickstart,,0.45,False,"Quickstart for creating a policy assignment using Azure CLI; shows basic commands but not comprehensive parameter tables, quotas, or troubleshooting content."
https://learn.microsoft.com/en-us/azure/governance/policy/assign-policy-bicep,Assign a policy - Bicep,Quickstart: Create policy assignment using Bicep file - Azure Policy,Create Azure Policy assignment using Bicep,"In this quickstart, you create an Azure Policy assignment to identify non-compliant resources using a Bicep file.","In this quickstart, you use a Bicep file to create a policy assignment that validates resource's compliance with an Azure policy. The policy is assigned to a resource group and audits virtual machines that don't use managed disks. After you create the policy assignment, you identify non-compliant virtual machines. Bicepis a domain-specific language (DSL) that uses declarative syntax to deploy Azure resources. It provides concise syntax, reliable type safety, and support for code reuse. Bicep off",2025-03-04T08:00:00.000Z,quickstart,integrations,0.65,True,"Quickstart includes Bicep resource definitions and parameters specific to Azure Policy assignments, showing exact property names and structures. This is a product-specific integration pattern."
https://learn.microsoft.com/en-us/azure/governance/policy/assign-policy-portal,Assign a policy - Azure portal,Quickstart: Create policy assignment using Azure portal - Azure Policy,,"In this quickstart, you create an Azure Policy assignment to identify non-compliant resources using Azure portal.","The first step in understanding compliance in Azure is to identify the status of your resources. In this quickstart, you create a policy assignment to identify non-compliant resources using Azure portal. The policy is assigned to a resource group and audits virtual machines that don't use managed disks. After you create the policy assignment, you identify non-compliant virtual machines. When assigning a built-in policy or initiative definition, it's optional to reference a version. Policy assign",2025-03-04T08:00:00.000Z,quickstart,,0.45,False,"Quickstart for creating a policy assignment in the portal; step-by-step example without detailed configuration matrices, limits, or error mappings."
https://learn.microsoft.com/en-us/azure/governance/policy/assign-policy-powershell,Assign a policy - Azure PowerShell,Quickstart: Create policy assignment using Azure PowerShell - Azure Policy,,"In this quickstart, you create an Azure Policy assignment to identify non-compliant resources using Azure PowerShell.","The first step in understanding compliance in Azure is to identify the status of your resources. In this quickstart, you create a policy assignment to identify non-compliant resources using Azure PowerShell. The policy is assigned to a resource group and audits virtual machines that don't use managed disks. After you create the policy assignment, you identify non-compliant virtual machines. The Azure PowerShell modules can be used to manage Azure resources from the command line or in scripts. Th",2025-03-04T08:00:00.000Z,quickstart,,0.45,False,"Quickstart for creating a policy assignment using PowerShell; procedural example without detailed configuration options, limits, or error-code mappings."
https://learn.microsoft.com/en-us/azure/governance/policy/assign-policy-rest-api,Assign a policy - REST,Quickstart: Create policy assignment with REST API - Azure Policy,,"In this quickstart, you use REST API to create an Azure Policy assignment to identify non-compliant resources.","The first step in understanding compliance in Azure is to identify the status of your resources. In this quickstart, you create a policy assignment to identify non-compliant resources using REST API. The policy is assigned to a resource group and audits virtual machines that don't use managed disks. After you create the policy assignment, you identify non-compliant virtual machines. This guide uses REST API to create a policy assignment and to identify non-compliant resources in your Azure envir",2025-03-04T08:00:00.000Z,quickstart,,0.45,False,"Quickstart for creating a policy assignment using REST API; focuses on basic REST usage, not on exhaustive configuration parameters, limits, or troubleshooting flows."
https://learn.microsoft.com/en-us/azure/governance/policy/assign-policy-template,Assign a policy - ARM template,Quickstart: Create policy assignment using ARM template - Azure Policy,Create Azure Policy assignment via ARM template,"In this quickstart, you create an Azure Policy assignment to identify non-compliant resources using an Azure Resource Manager template (ARM template).","In this quickstart, you use an Azure Resource Manager template (ARM template) to create a policy assignment that validates resource's compliance with an Azure policy. The policy is assigned to a resource group and audits virtual machines that don't use managed disks. After you create the policy assignment, you identify non-compliant virtual machines. AnAzure Resource Manager templateis a JavaScript Object Notation (JSON) file that defines the infrastructure and configuration for your project. Th",2025-03-04T08:00:00.000Z,quickstart,integrations,0.65,True,"Quickstart shows concrete ARM template schema and parameter usage specific to Azure Policy assignments (JSON properties, structure, and required fields). This is product-specific integration/coding pattern detail rather than generic ARM knowledge."
https://learn.microsoft.com/en-us/azure/governance/policy/assign-policy-terraform,Assign a policy - Terraform,Quickstart: New policy assignment with Terraform - Azure Policy,Create Azure Policy assignment with Terraform,"In this quickstart, you use Terraform and Hashicorp Configuration Language (HCL) syntax to create a policy assignment to identify noncompliant resources.","The first step in understanding compliance in Azure is to identify the status of your resources. This quickstart steps you through the process of creating a policy assignment to identify virtual
machines that are not using managed disks. When assigning a built-in policy or initiative definition, it's optional to reference a version. Policy assignments of built-in definitions default to the latest version and automatically inherit minor version changes unless otherwise specified. Terraformenables",2025-04-04T22:04:00.000Z,quickstart,integrations,0.7,True,"Uses Terraform HCL with Azure Policy-specific resources, arguments, and behaviors (including versioning behavior for built-in definitions). These are concrete integration patterns and configuration parameters unique to this product."
https://learn.microsoft.com/en-us/azure/governance/policy/overview,What is Azure Policy?,Overview of Azure Policy - Azure Policy,,"An overview of the Azure Policy service that you use to create, assign, and manage policy definitions in your Azure environment.","This overview describes how Azure Policy helps to enforce organizational standards and to assess compliance at-scale. Through its compliance dashboard, it provides an aggregated view to evaluate the overall state of the environment, with the ability to drill down to the per-resource, per-policy granularity. It also helps to bring your resources to compliance through bulk remediation for existing resources and automatic remediation for new resources. Note For more information about remediation, s",2025-03-04T08:00:00.000Z,overview,,0.2,False,"High-level overview of Azure Policy capabilities and compliance dashboard; no detailed limits, configuration parameter tables, or error-code-based troubleshooting."
https://learn.microsoft.com/en-us/azure/governance/policy/policy-glossary,Azure Policy glossary,Azure Policy glossary - Azure Policy,,The Azure Policy glossary provides definitions and descriptions of terms used by Azure Policy service.,The Azure Policy glossary provides definitions and descriptions of terms used by Azure Policy service. The termpolicyis used widely in virtually every industry and is associated with many use cases. Azure Policy has specific vocabulary and applications that aren't to be confused with policy embedded in other contexts.,2025-03-04T08:00:00.000Z,concept-article,,0.1,False,"Glossary of Azure Policy terms; definitional content rather than actionable configuration, limits, or troubleshooting guidance."
https://learn.microsoft.com/en-us/azure/governance/policy/samples/,Index,Index of Azure Policy built-in definitions and initiatives - Azure Policy,,"Index of documentation for Azure Policy built-in definitions and initiatives, and built-ins for Regulatory Compliance.","This page is an index of documentation for Azure Policy built-in policy definitions and initiatives, and Regulatory Compliance built-ins that are available in Azure portal.",2025-08-05T20:17:00.000Z,sample,,0.2,False,"Index page listing categories of built-in definitions; it primarily provides navigation links without detailed configuration tables, limits, or error mappings."
https://learn.microsoft.com/en-us/azure/governance/policy/samples/australia-ism,Australian Government ISM PROTECTED,Regulatory Compliance details for Australian Government ISM PROTECTED - Azure Policy,Map Azure Policy to Australian ISM PROTECTED controls,Details of the Australian Government ISM PROTECTED Regulatory Compliance built-in initiative. Each control is mapped to one or more Azure Policy definitions that assist with assessment.,"The following article details how the Azure Policy Regulatory Compliance built-in initiative
definition maps tocompliance domainsandcontrolsin Australian Government ISM PROTECTED.
For more information about this compliance standard, seeAustralian Government ISM PROTECTED. To understandOwnership, review thepolicy typeandShared responsibility in the cloud. The following mappings are to theAustralian Government ISM PROTECTEDcontrols. Many of the controls
are implemented with anAzure Policyinitiativ",2025-11-19T08:00:00.000Z,generated-reference,security,0.7,True,Provides detailed mappings between Azure Policy definitions/initiatives and specific Australian ISM PROTECTED security controls. This is product-specific security/compliance configuration knowledge.
https://learn.microsoft.com/en-us/azure/governance/policy/samples/built-in-initiatives,Built-in initiatives,List of built-in policy initiatives - Azure Policy,,"List built-in policy initiatives for Azure Policy. Categories include Regulatory Compliance, Azure Machine Configuration, and more.","This page is an index of Azure Policy built-in initiative definitions. The name on each built-in links to the initiative definition source on theAzure Policy GitHub repo. The built-ins are grouped by thecategoryproperty inmetadata. To go to a specificcategory, useCtrl-Ffor your browser's search feature.",2025-11-18T08:00:00.000Z,generated-reference,,0.2,False,Index of built-in initiatives; serves as navigation without embedding detailed initiative configuration or mappings that would qualify as expert knowledge.
https://learn.microsoft.com/en-us/azure/governance/policy/samples/built-in-policies,Built-in policies,List of built-in policy definitions - Azure Policy,,"List built-in policy definitions for Azure Policy. Categories include Tags, Regulatory Compliance, Key Vault, Kubernetes, Azure Machine Configuration, and more.","This page is an index of Azure Policy built-in policy definitions. The name of each built-in links to the policy definition in the Azure portal. Use the link in theSourcecolumn to view the source on theAzure Policy GitHub repo. The built-ins are grouped by thecategoryproperty inmetadata. To go to a specificcategory, useCtrl-Ffor your browser's search feature.",2026-01-26T08:00:00.000Z,generated-reference,,0.2,False,"List/index of built-in policy definitions with links out; the page itself does not contain detailed schemas, parameters, or other expert configuration content."
https://learn.microsoft.com/en-us/azure/governance/policy/samples/canada-federal-pbmm,Canada Federal PBMM,Regulatory Compliance details for Canada Federal PBMM - Azure Policy,Map Azure Policy to Canada Federal PBMM controls,Details of the Canada Federal PBMM Regulatory Compliance built-in initiative. Each control is mapped to one or more Azure Policy definitions that assist with assessment.,"The following article details how the Azure Policy Regulatory Compliance built-in initiative
definition maps tocompliance domainsandcontrolsin Canada Federal PBMM.
For more information about this compliance standard, seeCanada Federal PBMM. To understandOwnership, review thepolicy typeandShared responsibility in the cloud. The following mappings are to theCanada Federal PBMMcontrols. Many of the controls
are implemented with anAzure Policyinitiative definition. To review the complete
initiative ",2025-11-19T23:14:00.000Z,generated-reference,security,0.7,True,"Details how Azure Policy Regulatory Compliance initiatives map to Canada Federal PBMM controls, including which policies implement which controls. This is specialized security/compliance configuration knowledge."
https://learn.microsoft.com/en-us/azure/governance/policy/samples/cis-azure-1-1-0,CIS Microsoft Azure Foundations Benchmark 1.1.0,Regulatory Compliance details for CIS Microsoft Azure Foundations Benchmark 1.1.0 - Azure Policy,Azure Policy mapping for CIS Azure Benchmark 1.1.0,Details of the CIS Microsoft Azure Foundations Benchmark 1.1.0 Regulatory Compliance built-in initiative. Each control is mapped to one or more Azure Policy definitions that assist with assessment.,"The following article details how the Azure Policy Regulatory Compliance built-in initiative
definition maps tocompliance domainsandcontrolsin CIS Microsoft Azure Foundations Benchmark 1.1.0.
For more information about this compliance standard, seeCIS Microsoft Azure Foundations Benchmark 1.1.0. To understandOwnership, review thepolicy typeandShared responsibility in the cloud. The following mappings are to theCIS Microsoft Azure Foundations Benchmark 1.1.0controls. Many of the controls
are impl",2025-10-09T08:00:00.000Z,generated-reference,security,0.7,True,"Contains control-by-control mappings between CIS Azure Foundations 1.1.0 and Azure Policy initiatives/definitions, which is product-specific security/compliance implementation detail."
https://learn.microsoft.com/en-us/azure/governance/policy/samples/cis-azure-1-3-0,CIS Microsoft Azure Foundations Benchmark 1.3.0,Regulatory Compliance details for CIS Microsoft Azure Foundations Benchmark 1.3.0 - Azure Policy,Azure Policy mapping for CIS Azure Benchmark 1.3.0,Details of the CIS Microsoft Azure Foundations Benchmark 1.3.0 Regulatory Compliance built-in initiative. Each control is mapped to one or more Azure Policy definitions that assist with assessment.,"The following article details how the Azure Policy Regulatory Compliance built-in initiative
definition maps tocompliance domainsandcontrolsin CIS Microsoft Azure Foundations Benchmark 1.3.0.
For more information about this compliance standard, seeCIS Microsoft Azure Foundations Benchmark 1.3.0. To understandOwnership, review thepolicy typeandShared responsibility in the cloud. The following mappings are to theCIS Microsoft Azure Foundations Benchmark 1.3.0controls. Many of the controls
are impl",2025-10-09T08:00:00.000Z,generated-reference,security,0.7,True,"Similar to other CIS mapping pages, it provides detailed mappings from CIS controls to Azure Policy definitions/initiatives, which is specialized security/compliance configuration knowledge."
https://learn.microsoft.com/en-us/azure/governance/policy/samples/cis-azure-1-4-0,CIS Microsoft Azure Foundations Benchmark 1.4.0,Regulatory Compliance details for CIS Microsoft Azure Foundations Benchmark 1.4.0 - Azure Policy,Azure Policy mapping for CIS Azure Benchmark 1.4.0,Details of the CIS Microsoft Azure Foundations Benchmark 1.4.0 Regulatory Compliance built-in initiative. Each control is mapped to one or more Azure Policy definitions that assist with assessment.,"The following article details how the Azure Policy Regulatory Compliance built-in initiative
definition maps tocompliance domainsandcontrolsin CIS Microsoft Azure Foundations Benchmark 1.4.0.
For more information about this compliance standard, seeCIS Microsoft Azure Foundations Benchmark 1.4.0. To understandOwnership, review thepolicy typeandShared responsibility in the cloud. The following mappings are to theCIS Microsoft Azure Foundations Benchmark 1.4.0controls. Many of the controls
are impl",2025-10-09T08:00:00.000Z,generated-reference,security,0.7,True,"Documents how each CIS 1.4.0 control is assessed via specific Azure Policy initiatives and definitions, which is product-specific security/compliance implementation detail."
https://learn.microsoft.com/en-us/azure/governance/policy/samples/cis-azure-2-0-0,CIS Microsoft Azure Foundations Benchmark 2.0.0,Regulatory Compliance details for CIS Microsoft Azure Foundations Benchmark 2.0.0 - Azure Policy,Azure Policy mapping for CIS Azure Benchmark 2.0.0,Details of the CIS Microsoft Azure Foundations Benchmark 2.0.0 Regulatory Compliance built-in initiative. Each control is mapped to one or more Azure Policy definitions that assist with assessment.,"The following article details how the Azure Policy Regulatory Compliance built-in initiative
definition maps tocompliance domainsandcontrolsin CIS Microsoft Azure Foundations Benchmark 2.0.0.
For more information about this compliance standard, seeCIS Microsoft Azure Foundations Benchmark 2.0.0. To understandOwnership, review thepolicy typeandShared responsibility in the cloud. The following mappings are to theCIS Microsoft Azure Foundations Benchmark 2.0.0controls. Many of the controls
are impl",2025-11-19T08:00:00.000Z,generated-reference,security,0.7,True,"Provides mappings between CIS 2.0.0 controls and Azure Policy initiatives/definitions, representing detailed security/compliance configuration guidance unique to Azure."
https://learn.microsoft.com/en-us/azure/governance/policy/tutorials/create-and-manage,Create and manage Azure Policy,Tutorial: Build policies to enforce compliance - Azure Policy,,"In this tutorial, you use policies to enforce standards, control costs, maintain security, and impose enterprise-wide design principles.","Understanding how to create and manage policies in Azure is important for staying compliant with
your corporate standards and service-level agreements. In this tutorial, you learn to use Azure
Policy to do some of the more common tasks related to creating, assigning, and managing policies
across your organization, such as: If you would like to assign a policy to identify the current compliance state of your existing
resources, the quickstart articles go over how to do so.",2025-03-04T08:00:00.000Z,tutorial,,0.3,False,"Tutorial on creating and managing policies is largely procedural and conceptual; it does not focus on detailed configuration tables, limits, or error mappings that qualify as expert knowledge under the defined categories."
